year,commodity,port,value,type,unit,quantity
1786,General Merchandise,China,1278,export,£,1278
1786,General Merchandise,Madagascar,0,export,£,0
1786,General Merchandise,Mocha,0,export,£,0
1786,General Merchandise,Madeira,0,export,£,0
1786,General Merchandise,Angola,0,export,£,0
1786,General Merchandise,Penang,0,export,£,0
1786,General Merchandise,Cape,0,export,£,0
1786,General Merchandise,Java,0,export,£,0
1786,General Merchandise,Singapore,0,export,£,0
1787,General Merchandise,Bengal,15104,export,£,15104
1787,General Merchandise,Madras,47518,export,£,47518
1787,General Merchandise,Bombay,9982,export,£,9982
1787,General Merchandise,St_Helena,10510,export,£,10510
1787,General Merchandise,Benkulen,2110,export,£,2110
1787,General Merchandise,China,545,export,£,545
1787,General Merchandise,Madagascar,0,export,£,0
1787,General Merchandise,Mocha,0,export,£,0
1787,General Merchandise,Madeira,0,export,£,0
1787,General Merchandise,Angola,0,export,£,0
1787,General Merchandise,Penang,0,export,£,0
1787,General Merchandise,Cape,0,export,£,0
1787,General Merchandise,Java,0,export,£,0
1787,General Merchandise,Singapore,0,export,£,0
1788,General Merchandise,Bengal,51993,export,£,51993
1788,General Merchandise,Madras,41536,export,£,41536
1788,General Merchandise,Bombay,58513,export,£,58513
1788,General Merchandise,St_Helena,15982,export,£,15982
1788,General Merchandise,Benkulen,10728,export,£,10728
1788,General Merchandise,China,1010,export,£,1010
1788,General Merchandise,Madagascar,0,export,£,0
1788,General Merchandise,Mocha,0,export,£,0
1788,General Merchandise,Madeira,0,export,£,0
1788,General Merchandise,Angola,0,export,£,0
1788,General Merchandise,Penang,0,export,£,0
1788,General Merchandise,Cape,0,export,£,0
1788,General Merchandise,Java,0,export,£,0
1788,General Merchandise,Singapore,0,export,£,0
1789,General Merchandise,Bengal,51311,export,£,51311
1789,General Merchandise,Madras,51218,export,£,51218
1789,General Merchandise,Bombay,38349,export,£,38349
1789,General Merchandise,St_Helena,16018,export,£,16018
1789,General Merchandise,Benkulen,2929,export,£,2929
1789,General Merchandise,China,5341,export,£,5341
1789,General Merchandise,Madagascar,0,export,£,0
1789,General Merchandise,Mocha,0,export,£,0
1789,General Merchandise,Madeira,0,export,£,0
1789,General Merchandise,Angola,0,export,£,0
1789,General Merchandise,Penang,0,export,£,0
1789,General Merchandise,Cape,0,export,£,0
1789,General Merchandise,Java,0,export,£,0
1789,General Merchandise,Singapore,0,export,£,0
1790,General Merchandise,Bengal,49749,export,£,49749
1790,General Merchandise,Madras,13760,export,£,13760
1790,General Merchandise,Bombay,17868,export,£,17868
1790,General Merchandise,St_Helena,10062,export,£,10062
1790,General Merchandise,Benkulen,3169,export,£,3169
1790,General Merchandise,China,422,export,£,422
1790,General Merchandise,Madagascar,0,export,£,0
1790,General Merchandise,Mocha,0,export,£,0
1790,General Merchandise,Madeira,0,export,£,0
1790,General Merchandise,Angola,0,export,£,0
1790,General Merchandise,Penang,0,export,£,0
1790,General Merchandise,Cape,0,export,£,0
1790,General Merchandise,Java,0,export,£,0
1790,General Merchandise,Singapore,0,export,£,0
1791,General Merchandise,Bengal,49302,export,£,49302
1791,General Merchandise,Madras,33370,export,£,33370
1791,General Merchandise,Bombay,25542,export,£,25542
1791,General Merchandise,St_Helena,15848,export,£,15848
1791,General Merchandise,Benkulen,3067,export,£,3067
1791,General Merchandise,China,797,export,£,797
1791,General Merchandise,Madagascar,0,export,£,0
1791,General Merchandise,Mocha,0,export,£,0
1791,General Merchandise,Madeira,0,export,£,0
1791,General Merchandise,Angola,0,export,£,0
1791,General Merchandise,Penang,0,export,£,0
1791,General Merchandise,Cape,0,export,£,0
1791,General Merchandise,Java,0,export,£,0
1791,General Merchandise,Singapore,0,export,£,0
1792,General Merchandise,Bengal,100168,export,£,100168
1792,General Merchandise,Madras,36253,export,£,36253
1792,General Merchandise,Bombay,47087,export,£,47087
1792,General Merchandise,St_Helena,26287,export,£,26287
1792,General Merchandise,Benkulen,2588,export,£,2588
1792,General Merchandise,China,784,export,£,784
1792,General Merchandise,Madagascar,0,export,£,0
1792,General Merchandise,Mocha,0,export,£,0
1792,General Merchandise,Madeira,0,export,£,0
1792,General Merchandise,Angola,0,export,£,0
1792,General Merchandise,Penang,0,export,£,0
1792,General Merchandise,Cape,0,export,£,0
1792,General Merchandise,Java,0,export,£,0
1792,General Merchandise,Singapore,0,export,£,0
1793,General Merchandise,Bengal,50353,export,£,50353
1793,General Merchandise,Madras,34307,export,£,34307
1793,General Merchandise,Bombay,73831,export,£,73831
1793,General Merchandise,St_Helena,16139,export,£,16139
1793,General Merchandise,Benkulen,1395,export,£,1395
1793,General Merchandise,China,13397,export,£,13397
1793,General Merchandise,Madagascar,0,export,£,0
1793,General Merchandise,Mocha,0,export,£,0
1793,General Merchandise,Madeira,0,export,£,0
1793,General Merchandise,Angola,0,export,£,0
1793,General Merchandise,Penang,0,export,£,0
1793,General Merchandise,Cape,0,export,£,0
1793,General Merchandise,Java,0,export,£,0
1793,General Merchandise,Singapore,0,export,£,0
1794,General Merchandise,Bengal,39682,export,£,39682
1794,General Merchandise,Madras,47859,export,£,47859
1794,General Merchandise,Bombay,20827,export,£,20827
1794,General Merchandise,St_Helena,27534,export,£,27534
1794,General Merchandise,Benkulen,2180,export,£,2180
1794,General Merchandise,China,2820,export,£,2820
1794,General Merchandise,Madagascar,0,export,£,0
1794,General Merchandise,Mocha,0,export,£,0
1794,General Merchandise,Madeira,0,export,£,0
1794,General Merchandise,Angola,0,export,£,0
1794,General Merchandise,Penang,0,export,£,0
1794,General Merchandise,Cape,0,export,£,0
1794,General Merchandise,Java,0,export,£,0
1794,General Merchandise,Singapore,0,export,£,0
1795,General Merchandise,Bengal,33216,export,£,33216
1795,General Merchandise,Madras,50058,export,£,50058
1795,General Merchandise,Bombay,30122,export,£,30122
1795,General Merchandise,St_Helena,30623,export,£,30623
1795,General Merchandise,Benkulen,2016,export,£,2016
1795,General Merchandise,China,3037,export,£,3037
1795,General Merchandise,Madagascar,0,export,£,0
1795,General Merchandise,Mocha,0,export,£,0
1795,General Merchandise,Madeira,0,export,£,0
1795,General Merchandise,Angola,0,export,£,0
1795,General Merchandise,Penang,0,export,£,0
1795,General Merchandise,Cape,0,export,£,0
1795,General Merchandise,Java,0,export,£,0
1795,General Merchandise,Singapore,0,export,£,0
1796,General Merchandise,Bengal,56651,export,£,56651
1796,General Merchandise,Madras,72488,export,£,72488
1796,General Merchandise,Bombay,37556,export,£,37556
1796,General Merchandise,St_Helena,32224,export,£,32224
1796,General Merchandise,Benkulen,6150,export,£,6150
1796,General Merchandise,China,1150,export,£,1150
1796,General Merchandise,Madagascar,0,export,£,0
1796,General Merchandise,Mocha,0,export,£,0
1796,General Merchandise,Madeira,0,export,£,0
1796,General Merchandise,Angola,0,export,£,0
1796,General Merchandise,Penang,0,export,£,0
1796,General Merchandise,Cape,0,export,£,0
1796,General Merchandise,Java,0,export,£,0
1796,General Merchandise,Singapore,0,export,£,0
1797,General Merchandise,Bengal,67858,export,£,67858
1797,General Merchandise,Madras,31091,export,£,31091
1797,General Merchandise,Bombay,43630,export,£,43630
1797,General Merchandise,St_Helena,38751,export,£,38751
1797,General Merchandise,Benkulen,4091,export,£,4091
1797,General Merchandise,China,1741,export,£,1741
1797,General Merchandise,Madagascar,0,export,£,0
1797,General Merchandise,Mocha,0,export,£,0
1797,General Merchandise,Madeira,0,export,£,0
1797,General Merchandise,Angola,0,export,£,0
1797,General Merchandise,Penang,0,export,£,0
1797,General Merchandise,Cape,0,export,£,0
1797,General Merchandise,Java,0,export,£,0
1797,General Merchandise,Singapore,0,export,£,0
1798,General Merchandise,Bengal,86497,export,£,86497
1798,General Merchandise,Madras,63270,export,£,63270
1798,General Merchandise,Bombay,90404,export,£,90404
1798,General Merchandise,St_Helena,37876,export,£,37876
1798,General Merchandise,Benkulen,0,export,£,0
1798,General Merchandise,China,1348,export,£,1348
1798,General Merchandise,Madagascar,0,export,£,0
1798,General Merchandise,Mocha,0,export,£,0
1798,General Merchandise,Madeira,0,export,£,0
1798,General Merchandise,Angola,0,export,£,0
1798,General Merchandise,Penang,0,export,£,0
1798,General Merchandise,Cape,0,export,£,0
1798,General Merchandise,Java,0,export,£,0
1798,General Merchandise,Singapore,0,export,£,0
1799,General Merchandise,Bengal,96363,export,£,96363
1799,General Merchandise,Madras,60188,export,£,60188
1799,General Merchandise,Bombay,107066,export,£,107066
1799,General Merchandise,St_Helena,38699,export,£,38699
1799,General Merchandise,Benkulen,0,export,£,0
1799,General Merchandise,China,1441,export,£,1441
1799,General Merchandise,Madagascar,0,export,£,0
1799,General Merchandise,Mocha,0,export,£,0
1799,General Merchandise,Madeira,0,export,£,0
1799,General Merchandise,Angola,0,export,£,0
1799,General Merchandise,Penang,0,export,£,0
1799,General Merchandise,Cape,0,export,£,0
1799,General Merchandise,Java,0,export,£,0
1799,General Merchandise,Singapore,0,export,£,0
1800,General Merchandise,Bengal,223830,export,£,223830
1800,General Merchandise,Madras,78464,export,£,78464
1800,General Merchandise,Bombay,82592,export,£,82592
1800,General Merchandise,St_Helena,35237,export,£,35237
1800,General Merchandise,Benkulen,536,export,£,536
1800,General Merchandise,China,8817,export,£,8817
1800,General Merchandise,Madagascar,0,export,£,0
1800,General Merchandise,Mocha,0,export,£,0
1800,General Merchandise,Madeira,0,export,£,0
1800,General Merchandise,Angola,0,export,£,0
1800,General Merchandise,Penang,0,export,£,0
1800,General Merchandise,Cape,0,export,£,0
1800,General Merchandise,Java,0,export,£,0
1800,General Merchandise,Singapore,0,export,£,0
1801,General Merchandise,Bengal,73886,export,£,73886
1801,General Merchandise,Madras,94621,export,£,94621
1801,General Merchandise,Bombay,99793,export,£,99793
1801,General Merchandise,St_Helena,67407,export,£,67407
1801,General Merchandise,Benkulen,12455,export,£,12455
1801,General Merchandise,China,9207,export,£,9207
1801,General Merchandise,Madagascar,0,export,£,0
1801,General Merchandise,Mocha,0,export,£,0
1801,General Merchandise,Madeira,0,export,£,0
1801,General Merchandise,Angola,0,export,£,0
1801,General Merchandise,Penang,4856,export,£,4856
1801,General Merchandise,Cape,0,export,£,0
1801,General Merchandise,Java,0,export,£,0
1801,General Merchandise,Singapore,0,export,£,0
1802,General Merchandise,Bengal,184273,export,£,184273
1802,General Merchandise,Madras,86421,export,£,86421
1802,General Merchandise,Bombay,113252,export,£,113252
1802,General Merchandise,St_Helena,45577,export,£,45577
1802,General Merchandise,Benkulen,3980,export,£,3980
1802,General Merchandise,China,14094,export,£,14094
1802,General Merchandise,Madagascar,0,export,£,0
1802,General Merchandise,Mocha,0,export,£,0
1802,General Merchandise,Madeira,0,export,£,0
1802,General Merchandise,Angola,0,export,£,0
1802,General Merchandise,Penang,0,export,£,0
1802,General Merchandise,Cape,0,export,£,0
1802,General Merchandise,Java,0,export,£,0
1802,General Merchandise,Singapore,0,export,£,0
1803,General Merchandise,Bengal,178979,export,£,178979
1803,General Merchandise,Madras,94917,export,£,94917
1803,General Merchandise,Bombay,105111,export,£,105111
1803,General Merchandise,St_Helena,48169,export,£,48169
1803,General Merchandise,Benkulen,10162,export,£,10162
1803,General Merchandise,China,2752,export,£,2752
1803,General Merchandise,Madagascar,0,export,£,0
1803,General Merchandise,Mocha,0,export,£,0
1803,General Merchandise,Madeira,0,export,£,0
1803,General Merchandise,Angola,0,export,£,0
1803,General Merchandise,Penang,0,export,£,0
1803,General Merchandise,Cape,0,export,£,0
1803,General Merchandise,Java,0,export,£,0
1803,General Merchandise,Singapore,0,export,£,0
1804,General Merchandise,Bengal,88145,export,£,88145
1804,General Merchandise,Madras,75876,export,£,75876
1804,General Merchandise,Bombay,73390,export,£,73390
1804,General Merchandise,St_Helena,52852,export,£,52852
1804,General Merchandise,Benkulen,13436,export,£,13436
1804,General Merchandise,China,5592,export,£,5592
1804,General Merchandise,Madagascar,0,export,£,0
1804,General Merchandise,Mocha,0,export,£,0
1804,General Merchandise,Madeira,0,export,£,0
1804,General Merchandise,Angola,0,export,£,0
1804,General Merchandise,Penang,0,export,£,0
1804,General Merchandise,Cape,0,export,£,0
1804,General Merchandise,Java,0,export,£,0
1804,General Merchandise,Singapore,0,export,£,0
1805,General Merchandise,Bengal,108550,export,£,108550
1805,General Merchandise,Madras,58636,export,£,58636
1805,General Merchandise,Bombay,52127,export,£,52127
1805,General Merchandise,St_Helena,77611,export,£,77611
1805,General Merchandise,Benkulen,18407,export,£,18407
1805,General Merchandise,China,1776,export,£,1776
1805,General Merchandise,Madagascar,0,export,£,0
1805,General Merchandise,Mocha,0,export,£,0
1805,General Merchandise,Madeira,0,export,£,0
1805,General Merchandise,Angola,0,export,£,0
1805,General Merchandise,Penang,35186,export,£,35186
1805,General Merchandise,Cape,0,export,£,0
1805,General Merchandise,Java,0,export,£,0
1805,General Merchandise,Singapore,0,export,£,0
1806,General Merchandise,Bengal,128938,export,£,128938
1806,General Merchandise,Madras,102701,export,£,102701
1806,General Merchandise,Bombay,187882,export,£,187882
1806,General Merchandise,St_Helena,79273,export,£,79273
1806,General Merchandise,Benkulen,13923,export,£,13923
1806,General Merchandise,China,1171,export,£,1171
1806,General Merchandise,Madagascar,0,export,£,0
1806,General Merchandise,Mocha,0,export,£,0
1806,General Merchandise,Madeira,0,export,£,0
1806,General Merchandise,Angola,0,export,£,0
1806,General Merchandise,Penang,27452,export,£,27452
1806,General Merchandise,Cape,0,export,£,0
1806,General Merchandise,Java,0,export,£,0
1806,General Merchandise,Singapore,0,export,£,0
1807,General Merchandise,Bengal,179065,export,£,179065
1807,General Merchandise,Madras,121783,export,£,121783
1807,General Merchandise,Bombay,205601,export,£,205601
1807,General Merchandise,St_Helena,100040,export,£,100040
1807,General Merchandise,Benkulen,9259,export,£,9259
1807,General Merchandise,China,1355,export,£,1355
1807,General Merchandise,Madagascar,0,export,£,0
1807,General Merchandise,Mocha,0,export,£,0
1807,General Merchandise,Madeira,0,export,£,0
1807,General Merchandise,Angola,0,export,£,0
1807,General Merchandise,Penang,12943,export,£,12943
1807,General Merchandise,Cape,0,export,£,0
1807,General Merchandise,Java,0,export,£,0
1807,General Merchandise,Singapore,0,export,£,0
1808,General Merchandise,Bengal,126108,export,£,126108
1808,General Merchandise,Madras,146561,export,£,146561
1808,General Merchandise,Bombay,75496,export,£,75496
1808,General Merchandise,St_Helena,69083,export,£,69083
1808,General Merchandise,Benkulen,669,export,£,669
1808,General Merchandise,China,1454,export,£,1454
1808,General Merchandise,Madagascar,0,export,£,0
1808,General Merchandise,Mocha,0,export,£,0
1808,General Merchandise,Madeira,0,export,£,0
1808,General Merchandise,Angola,0,export,£,0
1808,General Merchandise,Penang,2570,export,£,2570
1808,General Merchandise,Cape,42,export,£,42
1808,General Merchandise,Java,0,export,£,0
1808,General Merchandise,Singapore,0,export,£,0
1809,General Merchandise,Bengal,173459,export,£,173459
1809,General Merchandise,Madras,64485,export,£,64485
1809,General Merchandise,Bombay,81205,export,£,81205
1809,General Merchandise,St_Helena,24568,export,£,24568
1809,General Merchandise,Benkulen,6351,export,£,6351
1809,General Merchandise,China,2349,export,£,2349
1809,General Merchandise,Madagascar,0,export,£,0
1809,General Merchandise,Mocha,0,export,£,0
1809,General Merchandise,Madeira,0,export,£,0
1809,General Merchandise,Angola,0,export,£,0
